37381,Siberian Husky,2284,32,2,Working
37382,Dachshund (Smooth Haired),2284,17,3,Hound
37383,Corgi (cardigan),2284,13,2,Working
37384,Airedale Shepherd,2284,1,2,Working
37385,Alaskan Malamute,2284,27,2,Working
37386,Bull Terrier,2284,46,4,Terrier
37387,Bullmastiff,2284,37,2,Working
37388,Schnauzer (Miniature),2284,10,4,Terrier
37389,Skye Terrier,2284,1,4,Terrier
37390,Chihuahua (Long),2284,36,1,Toy
37391,Boxer,2284,55,2,Working
37392,King Charles Spaniel,2284,5,1,Toy
37393,Rhodesian Ridgeback,2284,29,3,Hound
37394,Australian Terrier,2284,21,4,Terrier
37395,Basset Hound,2284,1,3,Hound
37396,Boston Terrier,2284,1,4,Terrier
37397,Border Collie,2284,208,6,Non-sporting
37398,Australian Kelpie,2284,113,2,Working
37399,Dobermann,2284,19,2,Working
37400,Corgi (pembroke),2284,10,2,Working
37401,German Shepherd Dog,2284,152,2,Working
37402,Maltese,2284,414,1,Toy
37403,Cavalier King Charles Spaniel,2284,63,1,Toy
37404,Bull Terrier (Staffordshire),2284,275,4,Terrier
37405,Chihuahua (Smooth),2284,65,1,Toy
37406,Australian Cattle Dog,2284,224,2,Working
37407,Pomeranian,2284,26,1,Toy
37408,Cocker Spaniel,2284,50,2,Working
37409,Labrador Retriever,2284,209,2,Working
37410,Collie,2284,9,2,Working
37411,Rottweiler,2284,142,2,Working
37412,Unknown,2284,84,7,Mystery
37413,Tenterfield,2284,100,4,Terrier
37414,Shih Tzu,2284,110,6,Non-Sporting
37415,Dalmatian,2284,13,6,Non-Sporting
37416,Australian Silky Terrier,2284,64,4,Terrier
37417,Whippet,2284,14,3,Hound
37418,Jack Russell Terrier,2284,137,4,Terrier
37419,Fox Terrier (Smooth),2284,115,4,Terrier
37420,Beagle,2284,37,3,Hound
37421,Mastiff,2284,63,2,Working
37422,Bichon Frise,2284,25,1,Toy
37423,Poodle (Miniature),2284,32,1,Toy
37424,Australian Dingo,2284,2,7,Mystery
37425,Pug,2284,36,1,Toy
37426,Dachshund (miniature),2284,10,3,Hound
37427,Lhasa Apso,2284,17,6,Non-Sporting
37428,Fox Terrier (Wire),2283,11,4,Terrier
37429,Irish Wolfhound,2283,28,3,Hound
37430,Cocker Spaniel (American),2283,6,2,Working
37431,Dachshund (Smooth Haired),2283,20,3,Hound
37432,Japanese Chin,2283,7,1,Toy
37433,King Charles Spaniel,2283,13,1,Toy
37434,Bull Terrier (Miniature),2283,4,4,Terrier
37435,Chihuahua (Long),2283,54,1,Toy
37436,Tenterfield Terrier,2283,18,4,Terrier
37437,Akita,2283,4,2,Working
37438,Great Dane,2283,39,6,Non-sporting
37439,Lhasa Apso,2283,23,6,Non-Sporting
37440,Skye Terrier,2283,1,4,Terrier
37441,Irish Setter,2283,8,2,Working
37442,Miniature Fox Terrier,2283,20,4,Terrier
37443,Curly Coated Retriever,2283,7,2,Working
37444,Lowchen,2283,3,1,Toy
37445,Collie (Smooth),2283,2,2,Working
37446,Japanese Spitz,2283,4,6,Non-sporting
37447,Australian Shepherd,2283,4,2,Working
37448,American Pit Bull Terrier,2283,6,4,Terrier
37449,Papillon,2283,11,1,Toy
37450,Pekingese,2283,3,1,Toy
37451,Pharaoh Hound,2283,2,3,Hound
37452,Greyhound,2283,5,3,Hound
37453,Weimaraner,2283,16,2,Working
37454,Cairn Terrier,2283,6,4,Terrier
37455,British Bulldog,2283,10,5,Sporting
37456,Bernese Mountain Dog,2283,3,6,Non-sporting
37457,Schipperke,2283,4,6,Non-Sporting
37458,Maremma Sheepdog,2283,3,2,Working
37459,Pitbull Terrier,2283,12,4,Terrier
37460,Dachshund (Long Haired),2283,7,3,Hound
37461,Keeshond,2283,7,6,Non-sporting
37462,Basenji,2283,5,3,Hound
37463,Airedale Terrier,2283,3,4,Terrier
37464,Coolie,2283,12,2,Working
37465,Pyrenean Mountain Dog,2283,1,2,Working
37466,Mini Foxie,2283,87,4,Terrier
37467,Bulldog (american),2283,5,5,Sporting
37468,Welsh Springer Spaniel,2283,3,2,Working
37469,Schnauzer (Giant),2283,3,4,Terrier
37470,Chow Chow,2283,1,6,Non-Sporting
37471,German Spitz (Mittel),2283,2,2,Working
37472,Newfoundland,2283,13,2,Working
37473,Cocker Spaniel,2283,94,2,Working
37474,Jack Russell Terrier,2283,278,4,Terrier
37475,Chihuahua (Smooth),2283,122,1,Toy
37476,Poodle (Miniature),2283,74,1,Toy
37477,Corgi (cardigan),2283,30,2,Working
37478,Rottweiler,2283,276,2,Working
37479,Alaskan Malamute,2283,40,2,Working
37480,Shih Tzu,2283,239,6,Non-Sporting
37481,Beagle,2283,75,3,Hound
37482,Schnauzer (Miniature),2283,49,4,Terrier
37483,Shetland Sheepdog,2283,30,2,Working
37484,Siberian Husky,2283,80,2,Working
37485,Corgi (pembroke),2283,16,2,Working
37486,Boxer,2283,162,2,Working
37487,Australian Cattle Dog,2283,348,2,Working
37488,Bullmastiff,2283,75,2,Working
37489,American Staffordshire Terrier,2283,93,4,Terrier
37490,Pug,2283,32,1,Toy
37491,Poodle (Standard),2283,60,1,Toy
37492,West Highland White Terrier,2283,17,4,Terrier
37493,Miniature Pinscher,2283,4,1,Toy
37494,Shar Pei,2283,68,6,Non-Sporting
37495,Old English Sheepdog,2283,6,2,Working
37496,Collie,2283,21,2,Working
37497,Belgian Shepherd Dog (Groenendael),2283,6,2,Working
37498,Mastiff,2283,93,2,Working
37499,Bulldog (British),2283,6,5,Sporting
37500,Bichon Frise,2283,52,1,Toy
37501,Dachshund,2283,8,3,Hound
37502,Pomeranian,2283,39,1,Toy
37503,St. Bernard,2283,11,6,Non-sporting
37504,Belgian Shepherd Dog (Tervueren),2283,2,2,Working
37505,Dachshund (miniature),2283,16,3,Hound
37506,English Springer Spaniel,2283,9,2,Working
37507,Schnauzer,2283,15,4,Terrier
37508,Scottish Terrier,2283,8,4,Terrier
37509,German Shorthaired Pointer,2283,15,2,Working
37510,Chinese Crested Dog,2283,16,1,Toy
37511,Hungarian Vizsla,2283,3,5,Sporting
37512,Border Collie,2283,331,6,Non-sporting
37513,Bull Terrier (Staffordshire),2283,465,4,Terrier
37514,Labrador Retriever,2283,474,2,Working
37515,Whippet,2283,49,3,Hound
37516,Australian Terrier,2283,49,4,Terrier
37517,Bull Terrier,2283,91,4,Terrier
37518,German Shepherd Dog,2283,343,2,Working
37519,Australian Kelpie,2283,262,2,Working
37520,Australian Silky Terrier,2283,145,4,Terrier
37521,Dobermann,2283,50,2,Working
37522,Unknown,2283,188,7,Mystery
37523,Cavalier King Charles Spaniel,2283,150,1,Toy
37524,Samoyed,2283,9,2,Working
37525,Poodle (Toy),2283,90,1,Toy
37526,Australian Dingo,2283,13,7,Mystery
37527,Golden Retriever,2283,162,2,Working
37528,Dalmatian,2283,49,6,Non-Sporting
37529,Yorkshire Terrier,2283,8,4,Terrier
37530,Maltese,2283,716,1,Toy
37531,Fox Terrier (Smooth),2283,213,4,Terrier
37532,Rhodesian Ridgeback,2283,86,3,Hound
37533,Tenterfield,2283,178,4,Terrier
37534,Deerhound,2283,1,3,Hound
37535,Labradoodle,2283,23,1,Toy
37536,Lagotto Romagnolo,2283,1,2,Working
37537,Boston Terrier,2283,1,4,Terrier
37538,Shiba Inu,2283,1,6,Non-Sporting
37539,Australian Stumpy Tail Cattle Dog,2283,7,2,Working
37540,Briard,2283,1,2,Working
37541,Irish Terrier,2283,1,4,Terrier
37542,Australian Bulldog,2283,10,7,Mystery
37543,German Pinscher,2283,9,2,Working
37544,Australian Wire Haired Terrier,2283,1,4,Terrier
37545,Collie (Rough),2283,4,2,Working
37546,Brittany,2283,1,2,Working
37547,Neapolitan Mastiff,2283,4,2,Working
37548,Weimaraner (Long Haired),2283,1,2,Working
37549,Affenpinscher,2283,1,1,Toy
37550,Pugalier,2283,1,1,Toy
37551,English Setter,2283,1,2,Working
37552,Tibetan Terrier,2283,2,4,Terrier
37553,Bull Terrier (English),2283,10,4,Terrier
37554,Tibetan Spaniel,2283,3,1,Toy
37555,Dachshund (Min Smooth Haired),2283,8,3,Hound
37556,Bulldog (French),2283,1,5,Sporting
37557,Dogue de Bordeaux,2283,5,2,Working
37558,Anatolian Shepherd Dog,2283,1,2,Working
37559,Flat Coated Retriever,2283,1,2,Working
37560,Bull Terrier (American),2283,4,4,Terrier
37561,Hungarian Puli,2283,1,2,Working
37562,Irish Red & White Setter,2283,2,2,Working
37563,Dachshund (Min Long Haired),2283,5,3,Hound
37564,Cavoodle,2283,12,1,Toy
37565,Swedish Vallhund,2283,1,2,Working
37566,Coolie (German),2283,2,2,Working
37567,Basset Hound,2283,3,3,Hound
37568,Gordon Setter,2283,2,2,Working
37569,Harrier,2283,1,3,Hound
37570,Belgian Shepherd Dog (Malinois),2283,2,2,Working
37571,Pointer,2283,1,2,Working
37572,Bearded Collie,2283,4,2,Working
37573,Clumber Spaniel,2283,1,2,Working
37574,Border Terrier,2283,1,4,Terrier
37575,Australian Stumpy Tail Cattle Dog,2282,3,2,Working
37576,Collie (Rough),2282,1,2,Working
37577,Bulldog (american),2282,3,5,Sporting
37578,Belgian Shepherd Dog (Tervueren),2282,2,2,Working
37579,Lagotto Romagnolo,2282,3,2,Working
37580,German Pinscher,2282,1,2,Working
37581,Dachshund (Min Smooth Haired),2282,2,3,Hound
37582,Bloodhound,2282,1,3,Hound
37583,Collie (Smooth),2282,2,2,Working
37584,Dachshund (Long Haired),2282,2,3,Hound
37585,Spanodor,2282,1,1,Toy
37586,Australian Shepherd,2282,1,2,Working
37587,Tenterfield Terrier,2282,8,4,Terrier
37588,Tibetan Terrier,2282,4,4,Terrier
37589,Japanese Chin,2282,2,1,Toy
37590,Greyhound,2282,4,3,Hound
37591,Australian Bulldog,2282,12,7,Mystery
37592,Nova Scotia Duck Tolling Retriever,2282,3,2,Working
37593,Tibetan Spaniel,2282,5,1,Toy
37594,Miniature Fox Terrier,2282,11,4,Terrier
37595,Chinese Crested Dog,2282,3,1,Toy
37596,Akita,2282,1,2,Working
37597,Australian Dingo,2282,3,7,Mystery
37598,Cavoodle,2282,20,1,Toy
37599,Neapolitan Mastiff,2282,1,2,Working
37600,Italian Greyhound,2282,4,1,Toy
37601,Bull Terrier (Miniature),2282,1,4,Terrier
37602,Boston Terrier,2282,1,4,Terrier
37603,Yorkshire Terrier,2282,2,4,Terrier
37604,Pharaoh Hound,2282,8,3,Hound
37605,German Spitz (Mittel),2282,1,2,Working
37606,Dogue de Bordeaux,2282,1,2,Working
37607,Finnish Laphund,2282,1,3,Hound
37608,Basset Hound,2282,1,3,Hound
37609,Bull Terrier (English),2282,3,4,Terrier
37610,Coolie (German),2282,2,2,Working
37611,Harrier,2282,2,3,Hound
37612,Swedish Vallhund,2282,1,2,Working
37613,English Setter,2282,1,2,Working
37614,Australian Wire Haired Terrier,2282,1,4,Terrier
37615,Brittany,2282,1,2,Working
37616,Affenpinscher,2282,3,1,Toy
37617,Pugalier,2282,1,1,Toy
37618,Welsh Terrier,2282,1,4,Terrier
37619,Coolie,2282,2,2,Working
37620,Australian Cattle Dog,2282,177,2,Working
37621,German Shepherd Dog,2282,122,2,Working
37622,Dachshund,2282,4,3,Hound
37623,Bullmastiff,2282,26,2,Working
37624,Border Collie,2282,201,6,Non-sporting
37625,Corgi (cardigan),2282,14,2,Working
37626,Rottweiler,2282,87,2,Working
37627,Australian Kelpie,2282,129,2,Working
37628,Labrador Retriever,2282,260,2,Working
37629,Fox Terrier (Smooth),2282,127,4,Terrier
37630,Golden Retriever,2282,117,2,Working
37631,Bulldog (French),2282,6,5,Sporting
37632,Bichon Frise,2282,47,1,Toy
37633,Schnauzer (Miniature),2282,58,4,Terrier
37634,Lowchen,2282,2,1,Toy
37635,English Springer Spaniel,2282,9,2,Working
37636,Lakeland Terrier,2282,1,4,Terrier
37637,Samoyed,2282,4,2,Working
37638,Curly Coated Retriever,2282,4,2,Working
37639,Papillon,2282,15,1,Toy
37640,Basenji,2282,4,3,Hound
37641,Irish Setter,2282,1,2,Working
37642,Dachshund (Smooth Haired),2282,15,3,Hound
37643,Parson Jack Russell Terrier,2282,1,4,Terrier
37644,Gordon Setter,2282,2,2,Working
37645,Newfoundland,2282,2,2,Working
37646,Pekingese,2282,10,1,Toy
37647,English Toy Terrier (Black &Tan),2282,1,4,Terrier
37648,Cocker Spaniel (American),2282,4,2,Working
37649,Pointer,2282,1,2,Working
37650,Schnauzer,2282,10,4,Terrier
37651,Australian Terrier,2282,29,4,Terrier
37652,Shar Pei,2282,16,6,Non-Sporting
37653,Siberian Husky,2282,32,2,Working
37654,Hungarian Vizsla,2282,2,5,Sporting
37655,Weimaraner,2282,7,2,Working
37656,Mastiff,2282,31,2,Working
37657,Irish Red & White Setter,2282,2,2,Working
37658,Irish Wolfhound,2282,11,3,Hound
37659,Scottish Terrier,2282,4,4,Terrier
37660,Briard,2282,1,2,Working
37661,St. Bernard,2282,2,6,Non-sporting
37662,American Staffordshire Terrier,2282,26,4,Terrier
37663,Old English Sheepdog,2282,2,2,Working
37664,Cairn Terrier,2282,3,4,Terrier
37665,Bull Terrier,2282,31,4,Terrier
37666,Alaskan Malamute,2282,19,2,Working
37667,Great Dane,2282,9,6,Non-sporting
37668,Chihuahua (Smooth),2282,62,1,Toy
37669,Shih Tzu,2282,130,6,Non-Sporting
37670,Chihuahua (Long),2282,26,1,Toy
37671,Boxer,2282,58,2,Working
37672,Cocker Spaniel,2282,93,2,Working
37673,Dobermann,2282,21,2,Working
37674,West Highland White Terrier,2282,10,4,Terrier
37675,Lhasa Apso,2282,12,6,Non-Sporting
37676,Keeshond,2282,8,6,Non-sporting
37677,Mini Foxie,2282,38,4,Terrier
37678,Poodle (Standard),2282,22,1,Toy
37679,Rhodesian Ridgeback,2282,50,3,Hound
37680,Chow Chow,2282,1,6,Non-Sporting
37681,Welsh Springer Spaniel,2282,4,2,Working
37682,German Shorthaired Pointer,2282,10,2,Working
37683,Border Terrier,2282,2,4,Terrier
37684,Fox Terrier (Wire),2282,18,4,Terrier
37685,Dalmatian,2282,12,6,Non-Sporting
37686,King Charles Spaniel,2282,16,1,Toy
37687,Pug,2282,27,1,Toy
37688,British Bulldog,2282,5,5,Sporting
37689,Pitbull Terrier,2282,4,4,Terrier
37690,Miniature Pinscher,2282,4,1,Toy
37691,Dachshund (miniature),2282,16,3,Hound
37692,Labradoodle,2282,9,1,Toy
37693,Belgian Shepherd Dog (Groenendael),2282,2,2,Working
37694,Corgi (pembroke),2282,10,2,Working
37695,Bearded Collie,2282,5,2,Working
37696,Japanese Spitz,2282,4,6,Non-sporting
37697,Bull Terrier (Staffordshire),2282,226,4,Terrier
37698,Australian Silky Terrier,2282,70,4,Terrier
37699,Maltese,2282,416,1,Toy
37700,Unknown,2282,92,7,Mystery
37701,Collie,2282,18,2,Working
37702,Jack Russell Terrier,2282,164,4,Terrier
37703,Tenterfield,2282,85,4,Terrier
37704,Pomeranian,2282,34,1,Toy
37705,Beagle,2282,67,3,Hound
37706,Poodle (Miniature),2282,73,1,Toy
37707,Poodle (Toy),2282,40,1,Toy
37708,Cavalier King Charles Spaniel,2282,141,1,Toy
37709,Shetland Sheepdog,2282,30,2,Working
37710,Whippet,2282,18,3,Hound
37711,Bernese Mountain Dog,2282,3,6,Non-sporting
37712,Jack Russell Terrier,2281,152,4,Terrier
37713,Pug,2281,16,1,Toy
37714,Irish Setter,2281,1,2,Working
37715,Great Dane,2281,16,6,Non-sporting
37716,Boxer,2281,66,2,Working
37717,Collie (Rough),2281,4,2,Working
37718,Pomeranian,2281,20,1,Toy
37719,Rottweiler,2281,100,2,Working
37720,Shetland Sheepdog,2281,10,2,Working
37721,Australian Silky Terrier,2281,77,4,Terrier
37722,Border Collie,2281,230,6,Non-sporting
37723,Papillon,2281,19,1,Toy
37724,Dobermann,2281,16,2,Working
37725,Rhodesian Ridgeback,2281,44,3,Hound
37726,Bichon Frise,2281,29,1,Toy
37727,Tibetan Spaniel,2281,3,1,Toy
37728,Cairn Terrier,2281,4,4,Terrier
37729,Schnauzer (Miniature),2281,19,4,Terrier
37730,Chihuahua (Long),2281,34,1,Toy
37731,West Highland White Terrier,2281,6,4,Terrier
37732,Belgian Shepherd Dog (Groenendael),2281,6,2,Working
37733,Samoyed,2281,4,2,Working
37734,Basenji,2281,1,3,Hound
37735,Schnauzer,2281,5,4,Terrier
37736,Siberian Husky,2281,40,2,Working
37737,King Charles Spaniel,2281,5,1,Toy
37738,German Shorthaired Pointer,2281,6,2,Working
37739,Weimaraner,2281,6,2,Working
37740,Unknown,2281,131,7,Mystery
37741,Australian Kelpie,2281,168,2,Working
37742,Australian Terrier,2281,26,4,Terrier
37743,German Shepherd Dog,2281,138,2,Working
37744,Cocker Spaniel,2281,43,2,Working
37745,Bull Terrier (Staffordshire),2281,319,4,Terrier
37746,Bull Terrier,2281,43,4,Terrier
37747,Foxhound,2281,3,3,Hound
37748,Fox Terrier (Smooth),2281,112,4,Terrier
37749,Bullmastiff,2281,33,2,Working
37750,Labrador Retriever,2281,186,2,Working
37751,Cavalier King Charles Spaniel,2281,57,1,Toy
37752,Golden Retriever,2281,91,2,Working
37753,Australian Cattle Dog,2281,200,2,Working
37754,Maltese,2281,353,1,Toy
37755,Dachshund (miniature),2281,7,3,Hound
37756,Pointer,2281,2,2,Working
37757,Poodle (Standard),2281,19,1,Toy
37758,Beagle,2281,44,3,Hound
37759,Lhasa Apso,2281,6,6,Non-Sporting
37760,Miniature Pinscher,2281,7,1,Toy
37761,Greyhound,2281,2,3,Hound
37762,Corgi (cardigan),2281,9,2,Working
37763,Collie,2281,10,2,Working
37764,Mastiff,2281,20,2,Working
37765,Mini Foxie,2281,38,4,Terrier
37766,Dachshund (Smooth Haired),2281,16,3,Hound
37767,Miniature Fox Terrier,2281,8,4,Terrier
37768,Curly Coated Retriever,2281,2,2,Working
37769,Pitbull Terrier,2281,3,4,Terrier
37770,Australian Stumpy Tail Cattle Dog,2281,4,2,Working
37771,Yorkshire Terrier,2281,2,4,Terrier
37772,Australian Dingo,2281,3,7,Mystery
37773,American Staffordshire Terrier,2281,45,4,Terrier
37774,Fox Terrier (Wire),2281,4,4,Terrier
37775,Irish Wolfhound,2281,7,3,Hound
37776,Shih Tzu,2281,79,6,Non-Sporting
37777,Alaskan Malamute,2281,20,2,Working
37778,Poodle (Miniature),2281,31,1,Toy
37779,Chihuahua (Smooth),2281,75,1,Toy
37780,Dachshund,2281,3,3,Hound
37781,Tenterfield,2281,89,4,Terrier
37782,Keeshond,2281,9,6,Non-sporting
37783,Whippet,2281,12,3,Hound
37784,Bull Terrier (Miniature),2281,10,4,Terrier
37785,Irish Red & White Setter,2281,1,2,Working
37786,British Bulldog,2281,4,5,Sporting
37787,Dalmatian,2281,13,6,Non-Sporting
37788,Poodle (Toy),2281,51,1,Toy
37789,Akita,2281,1,2,Working
37790,Japanese Chin,2281,1,1,Toy
37791,Coolie (German),2281,1,2,Working
37792,Maremma Sheepdog,2281,2,2,Working
37793,Australian Bulldog,2281,1,7,Mystery
37794,Swedish Vallhund,2281,1,2,Working
37795,Lagotto Romagnolo,2281,1,2,Working
37796,Dachshund (Min Long Haired),2281,1,3,Hound
37797,Japanese Spitz,2281,1,6,Non-sporting
37798,Bedlington Terrier,2281,3,4,Terrier
37799,Boston Terrier,2281,3,4,Terrier
37800,Shar Pei,2281,16,6,Non-Sporting
37801,English Springer Spaniel,2281,4,2,Working
37802,Cocker Spaniel (American),2281,3,2,Working
37803,Coolie,2281,1,2,Working
37804,Bulldog (British),2281,2,5,Sporting
37805,Bull Terrier (English),2281,3,4,Terrier
37806,Tibetan Terrier,2281,7,4,Terrier
37807,Pekingese,2281,3,1,Toy
37808,Border Terrier,2281,1,4,Terrier
37809,Newfoundland,2281,2,2,Working
37810,Corgi (pembroke),2281,3,2,Working
37811,Old English Sheepdog,2281,1,2,Working
37812,Basset Hound,2281,1,3,Hound
37813,Collie (Smooth),2281,3,2,Working
37814,Tenterfield Terrier,2281,4,4,Terrier
37815,Cavoodle,2281,8,1,Toy
37816,Dachshund (Min Smooth Haired),2281,2,3,Hound
37817,Labradoodle,2281,12,1,Toy
37818,Pyrenean Mountain Dog,2281,1,2,Working
37819,Bulldog (american),2281,5,5,Sporting
37820,Scottish Terrier,2281,2,4,Terrier
37821,German Spit (Klein),2281,1,2,Working
37822,Airedale Terrier,2281,2,4,Terrier
37823,Affenpinscher,2281,1,1,Toy
37824,Australian Shepherd,2281,1,2,Working
37825,Chinese Temple Dog,2281,1,1,Toy
37826,Italian Greyhound,2281,1,1,Toy
37827,Bearded Collie,2281,1,2,Working
37828,German Spitz (Mittel),2281,1,2,Working
37829,Bull Terrier (American),2281,1,4,Terrier
37830,Pugalier,2281,1,1,Toy
37831,Tibetan Mastiff,2280,1,2,Working
37832,German Wirehaired Pointer,2280,1,2,Working
37833,Bull Terrier (American),2280,1,4,Terrier
37834,Norwich Terrier,2280,1,4,Terrier
37835,Australian Bulldog,2280,9,7,Mystery
37836,British Bulldog,2280,2,5,Sporting
37837,American Pit Bull Terrier,2280,6,4,Terrier
37838,Dachshund (Min Long Haired),2280,1,3,Hound
37839,Japanese Spitz,2280,9,6,Non-sporting
37840,Chow Chow,2280,5,6,Non-Sporting
37841,Japanese Chin,2280,3,1,Toy
37842,Hungarian Vizsla,2280,3,5,Sporting
37843,Pugalier,2280,3,1,Toy
37844,Bearded Collie,2280,1,2,Working
37845,Lakeland Terrier,2280,1,4,Terrier
37846,Coolie,2280,4,2,Working
37847,Italian Greyhound,2280,1,1,Toy
37848,Belgian Shepherd Dog (Malinois),2280,1,2,Working
37849,Affenpinscher,2280,3,1,Toy
37850,Chinese Crested Dog,2280,4,1,Toy
37851,Foxhound,2280,3,3,Hound
37852,Lowchen,2280,5,1,Toy
37853,Bulldog (american),2280,7,5,Sporting
37854,Scottish Terrier,2280,2,4,Terrier
37855,Neapolitan Mastiff,2280,2,2,Working
37856,Briard,2280,1,2,Working
37857,Tenterfield Terrier,2280,8,4,Terrier
37858,Shiba Inu,2280,1,6,Non-Sporting
37859,Australian Shepherd,2280,4,2,Working
37860,Manchester Terrier,2280,3,4,Terrier
37861,Maremma Sheepdog,2280,2,2,Working
37862,Labradoodle,2280,20,1,Toy
37863,Cavoodle,2280,25,1,Toy
37864,Cockapoodle,2280,3,1,Toy
37865,Bloodhound,2280,1,3,Hound
37866,Dogue de Bordeaux,2280,2,2,Working
37867,Dachshund (Min Smooth Haired),2280,9,3,Hound
37868,Miniature Pinscher,2280,2,1,Toy
37869,Flat Coated Retriever,2280,1,2,Working
37870,Border Terrier,2280,1,4,Terrier
37871,Airedale Shepherd,2280,1,2,Working
37872,Lagotto Romagnolo,2280,2,2,Working
37873,Nova Scotia Duck Tolling Retriever,2280,1,2,Working
37874,Greyhound,2280,8,3,Hound
37875,Bull Terrier (English),2280,10,4,Terrier
37876,Rottweiler,2280,173,2,Working
37877,Schnauzer (Miniature),2280,61,4,Terrier
37878,Siberian Husky,2280,57,2,Working
37879,English Springer Spaniel,2280,13,2,Working
37880,Shih Tzu,2280,194,6,Non-Sporting
37881,Weimaraner,2280,25,2,Working
37882,Alaskan Malamute,2280,39,2,Working
37883,Bullmastiff,2280,75,2,Working
37884,Mini Foxie,2280,76,4,Terrier
37885,Poodle (Standard),2280,42,1,Toy
37886,Anatolian Shepherd Dog,2280,1,2,Working
37887,Tibetan Spaniel,2280,18,1,Toy
37888,Cairn Terrier,2280,9,4,Terrier
37889,Dachshund,2280,22,3,Hound
37890,German Shorthaired Pointer,2280,12,2,Working
37891,West Highland White Terrier,2280,10,4,Terrier
37892,Yorkshire Terrier,2280,11,4,Terrier
37893,Basenji,2280,6,3,Hound
37894,Pomeranian,2280,66,1,Toy
37895,Shar Pei,2280,73,6,Non-Sporting
37896,Dalmatian,2280,25,6,Non-Sporting
37897,Tenterfield,2280,143,4,Terrier
37898,Australian Cattle Dog,2280,325,2,Working
37899,Cocker Spaniel,2280,111,2,Working
37900,King Charles Spaniel,2280,20,1,Toy
37901,Cavalier King Charles Spaniel,2280,177,1,Toy
37902,Bull Terrier (Staffordshire),2280,484,4,Terrier
37903,Labrador Retriever,2280,446,2,Working
37904,Australian Wire Haired Terrier,2280,4,4,Terrier
37905,Pekingese,2280,13,1,Toy
37906,Fox Terrier (Smooth),2280,193,4,Terrier
37907,Shetland Sheepdog,2280,22,2,Working
37908,German Shepherd Dog,2280,230,2,Working
37909,Unknown,2280,150,7,Mystery
37910,Mastiff,2280,48,2,Working
37911,Boxer,2280,183,2,Working
37912,Whippet,2280,31,3,Hound
37913,Collie,2280,25,2,Working
37914,Australian Kelpie,2280,249,2,Working
37915,Bull Terrier,2280,79,4,Terrier
37916,Border Collie,2280,373,6,Non-sporting
37917,Australian Silky Terrier,2280,158,4,Terrier
37918,Newfoundland,2280,4,2,Working
37919,Jack Russell Terrier,2280,267,4,Terrier
37920,Golden Retriever,2280,190,2,Working
37921,Chihuahua (Long),2280,61,1,Toy
37922,Great Dane,2280,29,6,Non-sporting
37923,Australian Terrier,2280,54,4,Terrier
37924,Dachshund (miniature),2280,30,3,Hound
37925,Chihuahua (Smooth),2280,109,1,Toy
37926,Keeshond,2280,6,6,Non-sporting
37927,Bichon Frise,2280,91,1,Toy
37928,Schipperke,2280,27,6,Non-Sporting
37929,Dobermann,2280,31,2,Working
37930,Rhodesian Ridgeback,2280,73,3,Hound
37931,Poodle (Toy),2280,77,1,Toy
37932,Collie (Rough),2280,4,2,Working
37933,Corgi (cardigan),2280,26,2,Working
37934,Beagle,2280,101,3,Hound
37935,Poodle (Miniature),2280,91,1,Toy
37936,Lhasa Apso,2280,25,6,Non-Sporting
37937,Belgian Shepherd Dog (Groenendael),2280,9,2,Working
37938,Fox Terrier (Wire),2280,11,4,Terrier
37939,Maltese,2280,700,1,Toy
37940,Akita,2280,5,2,Working
37941,Schnauzer,2280,21,4,Terrier
37942,Samoyed,2280,17,2,Working
37943,Schnauzer (Giant),2280,2,4,Terrier
37944,Australian Dingo,2280,6,7,Mystery
37945,Afghan Hound,2280,6,3,Hound
37946,Basset Hound,2280,4,3,Hound
37947,Papillon,2280,47,1,Toy
37948,Pug,2280,64,1,Toy
37949,German Pinscher,2280,2,2,Working
37950,Dachshund (Long Haired),2280,9,3,Hound
37951,Pointer,2280,2,2,Working
37952,Airedale Terrier,2280,4,4,Terrier
37953,Bulldog (British),2280,3,5,Sporting
37954,Bull Terrier (Miniature),2280,3,4,Terrier
37955,Curly Coated Retriever,2280,9,2,Working
37956,Pitbull Terrier,2280,1,4,Terrier
37957,Australian Stumpy Tail Cattle Dog,2280,12,2,Working
37958,Old English Sheepdog,2280,6,2,Working
37959,American Staffordshire Terrier,2280,69,4,Terrier
37960,Corgi (pembroke),2280,23,2,Working
37961,Cocker Spaniel (American),2280,3,2,Working
37962,Irish Wolfhound,2280,9,3,Hound
37963,Tibetan Terrier,2280,21,4,Terrier
37964,St. Bernard,2280,2,6,Non-sporting
37965,Welsh Springer Spaniel,2280,2,2,Working
37966,Gordon Setter,2280,2,2,Working
37967,Boston Terrier,2280,4,4,Terrier
37968,Irish Setter,2280,4,2,Working
37969,Irish Terrier,2280,2,4,Terrier
37970,Miniature Fox Terrier,2280,18,4,Terrier
37971,Dachshund (Smooth Haired),2280,16,3,Hound
37972,Bernese Mountain Dog,2280,5,6,Non-sporting
37973,Bulldog (French),2280,2,5,Sporting
37974,Brittany,2280,2,2,Working
37975,Great Dane,2279,1,6,Non-sporting
37976,Shetland Sheepdog,2278,2,2,Working
37977,Australian Bulldog,2278,1,7,Mystery
37978,Australian Stumpy Tail Cattle Dog,2278,3,2,Working
37979,Mini Foxie,2278,12,4,Terrier
37980,Dachshund,2278,1,3,Hound
